folio,foliohog,huespedes,huesp_come,trabaja_do,cuid_perso,lavandero,chofer,cocinero,jardinero,tot_integ,tot_hom,tot_muj
21568,1,0, , , , , , , ,6,3,3
21569,1,0, , , , , , , ,8,4,4
21570,1,0, , , , , , , ,2,1,1
21571,1,0, , , , , , , ,6,4,2
21572,1,0, , , , , , , ,6,5,1
21573,1,0, , , , , , , ,5,4,1
21574,1,0, ,2,1,2,2,2,2,4,1,3
21575,1,0, , , , , , , ,6,3,3
21576,1,0, , , , , , , ,2,1,1
21577,1,0, , , , , , , ,4,2,2
21578,1,0, , , , , , , ,6,3,3
21579,1,0, , , , , , , ,4,2,2
21580,1,0, , , , , , , ,6,3,3
21581,1,0, , , , , , , ,4,2,2
21582,1,0, , , , , , , ,6,5,1
21583,1,0, , , , , , , ,2,0,2
21584,1,0, , , , , , , ,2,1,1
21585,1,0, , , , , , , ,5,2,3
21586,1,0, , , , , , , ,3,2,1
21587,1,0, , , , , , , ,7,3,4
21588,1,0, , , , , , , ,1,1,0
21589,1,0, , , , , , , ,7,3,4
21590,1,0, , , , , , , ,5,2,3
21591,1,0, , , , , , , ,4,2,2
21592,1,0, , , , , , , ,1,0,1
21593,1,0, , , , , , , ,4,3,1
21594,1,0, , , , , , , ,4,2,2
21595,1,0, , , , , , , ,8,4,4
21596,1,0, , , , , , , ,4,3,1
21597,1,0, , , , , , , ,1,0,1
21598,1,0, , , , , , , ,4,3,1
21599,1,0, , , , , , , ,2,1,1
21600,1,0, , , , , , , ,2,1,1
21601,1,0, , , , , , , ,7,3,4
21602,1,0, , , , , , , ,2,1,1
21603,1,0, , , , , , , ,4,1,3
21604,1,0, , , , , , , ,2,1,1
21605,1,0, , , , , , , ,4,3,1
21606,1,0, , , , , , , ,3,2,1
21607,1,0, , , , , , , ,2,2,0
21608,1,0, , , , , , , ,3,2,1
21609,1,0, , , , , , , ,4,3,1
21610,1,0, , , , , , , ,2,1,1
21611,1,0, , , , , , , ,4,1,3
21612,1,0, , , , , , , ,4,3,1
21613,1,0, , , , , , , ,1,0,1
21614,1,0, , , , , , , ,3,1,2
21615,1,0, , , , , , , ,1,0,1
21616,1,0, , , , , , , ,6,3,3
21617,1,0, , , , , , , ,3,1,2
21618,1,0, , , , , , , ,2,1,1
21619,1,0, , , , , , , ,5,1,4
21620,1,0, , , , , , , ,4,3,1
21621,1,0, , , , , , , ,2,0,2
21622,1,0, , , , , , , ,5,3,2
21623,1,0, , , , , , , ,2,1,1
21624,1,0, , , , , , , ,5,2,3
21625,1,0, , , , , , , ,5,1,4
21626,1,0, , , , , , , ,1,0,1
21627,1,0, , , , , , , ,4,3,1
21628,1,0, , , , , , , ,5,1,4
21629,1,0, , , , , , , ,5,2,3
21630,1,0, , , , , , , ,3,1,2
21631,1,0, , , , , , , ,2,1,1
21632,1,0, , , , , , , ,4,2,2
21633,1,0, , , , , , , ,5,2,3
21634,1,0, , , , , , , ,3,1,2
21635,1,0, , , , , , , ,2,1,1
21636,1,0, , , , , , , ,2,1,1
21637,1,0, , , , , , , ,2,1,1
21638,1,0, , , , , , , ,2,0,2
21639,1,0, , , , , , , ,4,2,2
21640,1,0, , , , , , , ,4,2,2
21641,1,0, , , , , , , ,3,2,1
21642,1,0, , , , , , , ,1,1,0
21643,1,0, , , , , , , ,1,1,0
21644,1,0, , , , , , , ,4,1,3
21645,1,0, , , , , , , ,1,0,1
21646,1,0, , , , , , , ,5,2,3
21647,1,0, , , , , , , ,1,0,1
21648,1,0, , , , , , , ,1,0,1
21649,1,0, , , , , , , ,2,1,1
21650,1,0, , , , , , , ,3,2,1
21651,1,0, , , , , , , ,4,1,3
21652,1,0, , , , , , , ,3,0,3
21653,1,0, , , , , , , ,4,2,2
21654,1,0, , , , , , , ,1,1,0
21655,1,0, , , , , , , ,4,1,3
21656,1,0, , , , , , , ,3,0,3
21657,1,0, , , , , , , ,3,1,2
21658,1,0, , , , , , , ,5,3,2
21659,1,0, , , , , , , ,2,1,1
21660,1,0, , , , , , , ,4,1,3
21661,1,0, , , , , , , ,2,1,1
21662,1,0, , , , , , , ,5,1,4
21663,1,0, , , , , , , ,3,2,1
21664,1,0, , , , , , , ,5,1,4
21665,1,0, , , , , , , ,3,1,2
21666,1,0, , , , , , , ,5,2,3
21667,1,0, , , , , , , ,2,1,1
21668,1,0, , , , , , , ,6,1,5
21669,1,0, , , , , , , ,4,2,2
21670,1,0, , , , , , , ,3,1,2
21671,1,0, , , , , , , ,4,0,4
21672,1,0, , , , , , , ,5,3,2
21673,1,0, , , , , , , ,2,1,1
21674,1,0, , , , , , , ,3,1,2
21675,1,0, , , , , , , ,3,1,2
21676,1,0, , , , , , , ,3,2,1
21677,1,0, , , , , , , ,2,1,1
21678,1,0, , , , , , , ,6,3,3
21679,1,0, , , , , , , ,5,1,4
21680,1,0, , , , , , , ,5,2,3
21681,1,0, , , , , , , ,2,1,1
21682,1,0, , , , , , , ,5,3,2
21683,1,0, , , , , , , ,3,1,2
21684,1,0, , , , , , , ,1,0,1
21685,1,0, , , , , , , ,1,1,0
21686,1,0, , , , , , , ,1,1,0
21687,1,0, , , , , , , ,5,3,2
21688,1,0, , , , , , , ,4,2,2
21689,1,0, , , , , , , ,2,1,1
21690,1,0, , , , , , , ,4,0,4
21691,1,0, , , , , , , ,7,3,4
21692,1,0, , , , , , , ,3,0,3
21693,1,0, ,1,2,2,2,2,2,5,3,2
21694,1,0, ,1,1,2,2,2,2,4,3,1
21695,1,0, , , , , , , ,2,1,1
21696,1,0, , , , , , , ,2,1,1
21697,1,0, ,1,2,2,2,2,2,2,0,2
21698,1,0, , , , , , , ,5,3,2
21699,1,0, , , , , , , ,7,4,3
21700,1,0, , , , , , , ,5,1,4
21701,1,0, , , , , , , ,2,1,1
21702,1,0, ,1,2,2,2,2,2,1,1,0
21703,1,0, , , , , , , ,1,0,1
21704,1,0, ,1,2,2,2,2,2,3,2,1
21705,1,0, , , , , , , ,5,3,2
21706,1,0, , , , , , , ,3,1,2
21707,1,0, , , , , , , ,3,1,2
21708,1,0, , , , , , , ,9,6,3
21709,1,0, , , , , , , ,2,1,1
21710,1,0, , , , , , , ,4,2,2
21711,1,0, , , , , , , ,2,1,1
21712,1,0, , , , , , , ,5,1,4
21713,1,0, , , , , , , ,4,1,3
21714,1,0, , , , , , , ,3,1,2
21715,1,0, , , , , , , ,5,3,2
21716,1,0, , , , , , , ,2,1,1
21717,1,0, , , , , , , ,3,2,1
21718,1,0, , , , , , , ,2,1,1
21719,1,0, , , , , , , ,2,0,2
21720,1,0, , , , , , , ,5,2,3
21721,1,0, , , , , , , ,3,1,2
21722,1,0, , , , , , , ,4,2,2
21723,1,0, , , , , , , ,4,2,2
21724,1,0, , , , , , , ,4,3,1
21725,1,0, , , , , , , ,5,2,3
21726,1,0, , , , , , , ,6,2,4
21727,1,0, , , , , , , ,5,3,2
21728,1,0, , , , , , , ,4,1,3
21729,1,0, , , , , , , ,1,0,1
21730,1,0, , , , , , , ,6,2,4
21731,1,0, , , , , , , ,2,1,1
21732,1,0, , , , , , , ,6,3,3
21733,1,0, , , , , , , ,4,1,3
21734,1,0, , , , , , , ,4,3,1
21735,1,0, , , , , , , ,5,2,3
21736,1,0, , , , , , , ,4,1,3
21737,1,0, , , , , , , ,1,1,0
21738,1,0, , , , , , , ,2,1,1
21739,1,0, , , , , , , ,2,0,2
21740,1,0, , , , , , , ,3,1,2
21741,1,0, ,1,1,2,2,2,2,5,2,3
21742,1,0, , , , , , , ,3,1,2
21743,1,0, , , , , , , ,2,1,1
21744,1,0, , , , , , , ,4,0,4
21745,1,0, , , , , , , ,5,2,3
21746,1,0, , , , , , , ,3,1,2
21747,1,0, , , , , , , ,2,1,1
21748,1,0, , , , , , , ,4,2,2
21749,1,0, , , , , , , ,2,1,1
21750,1,0, , , , , , , ,4,2,2
21751,1,0, , , , , , , ,4,2,2
21752,1,0, , , , , , , ,4,2,2
21753,1,0, , , , , , , ,5,1,4
21754,1,0, , , , , , , ,5,2,3
21755,1,0, , , , , , , ,3,1,2
21756,1,0, , , , , , , ,4,1,3
21757,1,0, , , , , , , ,5,2,3
21758,1,0, , , , , , , ,4,2,2
21759,1,0, , , , , , , ,5,3,2
21760,1,0, , , , , , , ,4,3,1
21761,1,0, , , , , , , ,3,2,1
21762,1,0, , , , , , , ,5,2,3
21763,1,0, , , , , , , ,1,0,1
21764,1,0, , , , , , , ,7,4,3
21765,1,0, , , , , , , ,4,2,2
21766,1,0, , , , , , , ,1,1,0
21767,1,0, , , , , , , ,5,3,2
21768,1,0, , , , , , , ,6,3,3
21769,1,0, , , , , , , ,4,2,2
21770,1,0, , , , , , , ,4,2,2
21771,1,0, , , , , , , ,3,1,2
21772,1,0, , , , , , , ,5,4,1
21773,1,0, , , , , , , ,1,1,0
21774,1,0, , , , , , , ,1,1,0
21775,1,0, , , , , , , ,7,4,3
21776,1,0, , , , , , , ,5,1,4
21777,1,0, , , , , , , ,2,1,1
21778,1,0, , , , , , , ,4,3,1
21779,1,0, , , , , , , ,4,3,1
21780,1,0, , , , , , , ,4,2,2
21781,1,0, , , , , , , ,4,1,3
21782,1,0, , , , , , , ,4,2,2
21783,1,0, , , , , , , ,2,2,0
21784,1,0, , , , , , , ,5,4,1
21785,1,0, , , , , , , ,3,1,2
21786,1,0, , , , , , , ,6,4,2
21787,1,0, , , , , , , ,5,3,2
21788,1,0, , , , , , , ,2,1,1
21789,1,0, , , , , , , ,5,3,2
21790,1,0, , , , , , , ,3,1,2
21791,1,0, , , , , , , ,5,2,3
21792,1,0, , , , , , , ,6,3,3
21793,1,0, , , , , , , ,7,5,2
21794,1,0, , , , , , , ,2,1,1
21795,1,0, , , , , , , ,5,3,2
21796,1,0, , , , , , , ,4,2,2
21797,1,0, , , , , , , ,5,4,1
21798,1,0, , , , , , , ,5,3,2
21799,1,0, , , , , , , ,1,1,0
21800,1,0, , , , , , , ,2,1,1
21801,1,0, , , , , , , ,3,1,2
21802,1,0, , , , , , , ,5,3,2
21803,1,0, , , , , , , ,1,1,0
21804,1,0, , , , , , , ,4,2,2
21805,1,0, , , , , , , ,2,1,1
21806,1,0, , , , , , , ,4,2,2
21807,1,0, , , , , , , ,1,0,1
21808,1,0, , , , , , , ,2,1,1
21809,1,0, , , , , , , ,3,2,1
21810,1,0, , , , , , , ,8,4,4
21811,1,0, , , , , , , ,5,2,3
21812,1,0, , , , , , , ,5,3,2
21813,1,0, , , , , , , ,1,1,0
21814,1,0, , , , , , , ,5,4,1
21815,1,0, , , , , , , ,5,4,1
21816,1,0, , , , , , , ,5,3,2
21817,1,0, , , , , , , ,3,2,1
21818,1,0, , , , , , , ,2,1,1
21819,1,0, , , , , , , ,4,2,2
21820,1,0, , , , , , , ,3,0,3
21821,1,0, , , , , , , ,4,3,1
21822,1,0, , , , , , , ,1,1,0
21823,1,0, , , , , , , ,1,1,0
21824,1,0, , , , , , , ,1,0,1
21825,1,0, , , , , , , ,3,1,2
21826,1,0, , , , , , , ,7,2,5
21827,1,0, , , , , , , ,3,1,2
21828,1,0, , , , , , , ,4,2,2
21829,1,0, , , , , , , ,7,6,1
21830,1,0, , , , , , , ,2,1,1
21831,1,0, , , , , , , ,4,1,3
21832,1,0, , , , , , , ,2,2,0
21833,1,0, , , , , , , ,4,1,3
21834,1,0, , , , , , , ,2,1,1
21835,1,0, , , , , , , ,8,2,6
21836,1,0, , , , , , , ,2,0,2
21837,1,0, , , , , , , ,4,2,2
21838,1,0, , , , , , , ,4,1,3
21839,1,0, , , , , , , ,4,1,3
21840,1,0, , , , , , , ,2,0,2
21841,1,0, , , , , , , ,6,4,2
21842,1,0, , , , , , , ,5,3,2
21843,1,0, , , , , , , ,4,3,1
21844,1,0, , , , , , , ,5,2,3
21845,1,0, , , , , , , ,3,1,2
21846,1,0, , , , , , , ,4,1,3
21847,1,0, , , , , , , ,3,0,3
21848,1,0, , , , , , , ,4,2,2
21849,1,0, , , , , , , ,4,1,3
21850,1,0, , , , , , , ,4,3,1
21851,1,0, , , , , , , ,6,2,4
21852,1,0, , , , , , , ,5,4,1
21853,1,0, , , , , , , ,5,2,3
21854,1,0, , , , , , , ,1,1,0
21855,1,0, , , , , , , ,5,3,2
21856,1,0, , , , , , , ,5,1,4
21857,1,0, , , , , , , ,5,3,2
21858,1,0, , , , , , , ,7,4,3
21859,1,0, , , , , , , ,1,0,1
21860,1,0, , , , , , , ,3,2,1
21861,1,0, , , , , , , ,7,3,4
21862,1,0, , , , , , , ,5,2,3
21863,1,0, , , , , , , ,2,1,1
21864,1,0, , , , , , , ,3,2,1
21865,1,0, , , , , , , ,5,3,2
21866,1,0, , , , , , , ,5,3,2
21867,1,0, , , , , , , ,3,0,3
21868,1,0, , , , , , , ,1,1,0
21869,1,0, , , , , , , ,4,2,2
21870,1,0, , , , , , , ,4,3,1
21871,1,0, , , , , , , ,5,0,5
21872,1,0, , , , , , , ,2,1,1
21873,1,0, , , , , , , ,3,1,2
21874,1,0, , , , , , , ,3,2,1
21875,1,0, , , , , , , ,4,2,2
21876,1,0, , , , , , , ,5,2,3
21877,1,0, , , , , , , ,1,0,1
21878,1,0, , , , , , , ,1,1,0
21879,1,0, , , , , , , ,4,1,3
21880,1,0, , , , , , , ,2,1,1
21881,1,0, , , , , , , ,4,1,3
21882,1,0, , , , , , , ,4,1,3
21883,1,0, , , , , , , ,2,1,1
21884,1,0, , , , , , , ,4,3,1
21885,1,0, , , , , , , ,3,1,2
21886,1,0, , , , , , , ,4,1,3
21887,1,0, , , , , , , ,2,0,2
21888,1,0, , , , , , , ,2,1,1
21889,1,0, , , , , , , ,4,1,3
21890,1,0, , , , , , , ,3,2,1
21891,1,0, , , , , , , ,5,2,3
21892,1,0, , , , , , , ,4,1,3
21893,1,0, , , , , , , ,4,3,1
21894,1,0, , , , , , , ,5,2,3
21895,1,0, , , , , , , ,5,3,2
21896,1,0, , , , , , , ,4,2,2
21897,1,0, , , , , , , ,2,1,1
21898,1,0, , , , , , , ,4,3,1
21899,1,0, , , , , , , ,6,4,2
21900,1,0, , , , , , , ,2,2,0
21901,1,0, , , , , , , ,3,2,1
21902,1,0, , , , , , , ,5,3,2
21903,1,0, , , , , , , ,3,1,2
21904,1,0, , , , , , , ,4,2,2
21905,1,0, , , , , , , ,1,1,0
21906,1,0, , , , , , , ,4,3,1
21907,1,0, , , , , , , ,5,2,3
21908,1,0, , , , , , , ,4,1,3
21909,1,0, , , , , , , ,3,1,2
21910,1,0, , , , , , , ,5,2,3
21911,1,0, , , , , , , ,5,3,2
21912,1,0, , , , , , , ,3,1,2
21913,1,0, , , , , , , ,2,0,2
21914,1,0, , , , , , , ,3,2,1
21915,1,0, , , , , , , ,3,2,1
21916,1,0, , , , , , , ,1,0,1
21917,1,0, , , , , , , ,1,0,1
21918,1,0, , , , , , , ,4,3,1
21919,1,0, , , , , , , ,4,2,2
21920,1,0, , , , , , , ,7,4,3
21921,1,0, , , , , , , ,3,2,1
21922,1,0, , , , , , , ,4,2,2
21923,1,0, , , , , , , ,2,1,1
21924,1,0, , , , , , , ,1,1,0
21925,1,0, , , , , , , ,4,1,3
21926,1,0, , , , , , , ,5,4,1
21927,1,0, , , , , , , ,4,1,3
21928,1,0, , , , , , , ,2,1,1
21929,1,0, , , , , , , ,3,0,3
21930,1,0, , , , , , , ,2,1,1
21931,1,0, , , , , , , ,3,2,1
21932,1,0, , , , , , , ,3,1,2
21933,1,0, , , , , , , ,1,1,0
21934,1,0, , , , , , , ,1,1,0
21935,1,0, , , , , , , ,4,3,1
21936,1,0, , , , , , , ,2,1,1
21937,1,0, , , , , , , ,2,1,1
21938,1,0, , , , , , , ,1,1,0
21939,1,0, , , , , , , ,1,0,1
21940,1,0, , , , , , , ,4,2,2
21941,1,0, , , , , , , ,2,1,1
21942,1,0, , , , , , , ,5,4,1
21943,1,0, , , , , , , ,1,0,1
21944,1,0, , , , , , , ,4,3,1
21945,1,0, , , , , , , ,2,1,1
21946,1,0, , , , , , , ,2,1,1
21947,1,0, , , , , , , ,3,2,1
21948,1,0, , , , , , , ,1,0,1
21949,1,0, , , , , , , ,4,1,3
21950,1,0, , , , , , , ,2,1,1
21951,1,0, , , , , , , ,1,0,1
21952,1,0, , , , , , , ,3,2,1
21953,1,0, , , , , , , ,3,2,1
21954,1,0, , , , , , , ,1,0,1
21955,1,0, , , , , , , ,2,1,1
21956,1,0, , , , , , , ,2,1,1
21957,1,0, , , , , , , ,3,1,2
21958,1,0, , , , , , , ,4,2,2
21959,1,0, , , , , , , ,4,1,3
21960,1,0, , , , , , , ,1,1,0
21961,1,0, , , , , , , ,6,4,2
21962,1,0, , , , , , , ,2,1,1
21963,1,0, , , , , , , ,3,1,2
21964,1,0, , , , , , , ,2,1,1
21965,1,0, , , , , , , ,1,0,1
21966,1,0, , , , , , , ,4,2,2
21967,1,0, , , , , , , ,3,1,2
21968,1,0, , , , , , , ,3,2,1
21969,1,0, , , , , , , ,2,1,1
21970,1,0, , , , , , , ,1,0,1
21971,1,0, , , , , , , ,4,3,1
21972,1,0, , , , , , , ,2,1,1
21973,1,0, , , , , , , ,3,2,1
21974,1,0, , , , , , , ,4,1,3
21975,1,0, , , , , , , ,3,2,1
21976,1,0, , , , , , , ,4,2,2
21977,1,0, , , , , , , ,3,1,2
21978,1,0, , , , , , , ,5,3,2
21979,1,0, , , , , , , ,3,2,1
21980,1,0, , , , , , , ,4,2,2
21981,1,0, , , , , , , ,4,2,2
21982,1,0, ,1,2,2,2,2,2,5,1,4
21983,1,0, , , , , , , ,2,1,1
21984,1,0, , , , , , , ,3,1,2
21985,1,0, , , , , , , ,4,2,2
21986,1,0, , , , , , , ,4,2,2
21987,1,0, , , , , , , ,2,1,1
21988,1,0, , , , , , , ,4,3,1
21989,1,0, , , , , , , ,3,2,1
21990,1,0, , , , , , , ,1,0,1
21991,1,0, , , , , , , ,1,1,0
21992,1,0, , , , , , , ,1,1,0
21993,1,0, , , , , , , ,1,0,1
21994,1,0, , , , , , , ,2,1,1
21995,1,0, , , , , , , ,1,1,0
21996,1,0, , , , , , , ,9,5,4
21997,1,0, , , , , , , ,3,2,1
21998,1,0, , , , , , , ,4,3,1
21999,1,0, , , , , , , ,4,3,1
22000,1,0, , , , , , , ,1,1,0
22001,1,0, , , , , , , ,4,3,1
22002,1,0, , , , , , , ,3,1,2
22003,1,0, , , , , , , ,3,1,2
22004,1,0, , , , , , , ,4,1,3
22005,1,0, , , , , , , ,4,2,2
22006,1,0, , , , , , , ,5,2,3
22007,1,0, , , , , , , ,2,2,0
22008,1,0, , , , , , , ,2,1,1
22009,1,0, , , , , , , ,1,0,1
22010,1,0, , , , , , , ,2,1,1
22011,1,0, , , , , , , ,2,1,1
22012,1,0, , , , , , , ,4,2,2
22013,1,0, , , , , , , ,2,1,1
22014,1,0, , , , , , , ,4,3,1
22015,1,0, , , , , , , ,5,3,2
22016,1,0, , , , , , , ,3,1,2
22017,1,0, , , , , , , ,11,5,6
22018,1,0, , , , , , , ,1,0,1
22019,1,0, , , , , , , ,5,2,3
22020,1,0, , , , , , , ,5,2,3
22021,1,0, , , , , , , ,5,3,2
22022,1,0, , , , , , , ,4,1,3
22023,1,0, , , , , , , ,4,2,2
22024,1,0, , , , , , , ,9,4,5
22025,1,0, , , , , , , ,4,2,2
22026,1,0, , , , , , , ,5,2,3
22027,1,0, , , , , , , ,2,1,1
22028,1,0, , , , , , , ,4,3,1
22029,1,0, , , , , , , ,2,1,1
22030,1,0, , , , , , , ,4,1,3
22031,1,0, , , , , , , ,4,2,2
22032,1,0, , , , , , , ,3,2,1
22033,1,0, , , , , , , ,4,3,1
22034,1,0, , , , , , , ,2,1,1
22035,1,0, , , , , , , ,4,3,1
22036,1,0, , , , , , , ,2,1,1
22037,1,0, , , , , , , ,5,4,1
22038,1,0, , , , , , , ,2,0,2
22039,1,0, , , , , , , ,3,1,2
22040,1,0, , , , , , , ,4,1,3
22041,1,0, , , , , , , ,3,1,2
22042,1,0, , , , , , , ,3,2,1
22043,1,0, , , , , , , ,2,0,2
22044,1,0, , , , , , , ,4,2,2
22045,1,0, , , , , , , ,3,1,2
22046,1,0, , , , , , , ,4,3,1
22047,1,0, , , , , , , ,4,1,3
22048,1,0, , , , , , , ,4,2,2
22049,1,0, , , , , , , ,5,4,1
22050,1,0, , , , , , , ,3,2,1
22051,1,0, , , , , , , ,3,1,2
22052,1,0, , , , , , , ,1,1,0
22053,1,0, , , , , , , ,4,2,2
22054,1,0, , , , , , , ,1,1,0
22055,1,0, , , , , , , ,4,2,2
22056,1,0, , , , , , , ,4,2,2
22057,1,0, , , , , , , ,4,1,3
22058,1,0, , , , , , , ,1,0,1
22059,1,0, , , , , , , ,3,2,1
22060,1,0, , , , , , , ,4,1,3
22061,1,0, , , , , , , ,5,2,3
22062,1,0, , , , , , , ,5,2,3
22063,1,0, , , , , , , ,6,1,5
22064,1,0, , , , , , , ,7,1,6
22065,1,0, , , , , , , ,5,1,4
22066,1,0, , , , , , , ,5,3,2
22067,1,0, , , , , , , ,2,1,1
22068,1,0, , , , , , , ,4,3,1
22069,1,0, , , , , , , ,3,1,2
22070,1,0, , , , , , , ,3,2,1
22071,1,0, , , , , , , ,3,2,1
22072,1,0, , , , , , , ,4,2,2
22073,1,0, , , , , , , ,3,1,2
22074,1,0, , , , , , , ,4,1,3
22075,1,0, , , , , , , ,7,5,2
22076,1,0, , , , , , , ,2,1,1
22077,1,0, , , , , , , ,5,3,2
22078,1,0, , , , , , , ,4,2,2
22079,1,0, , , , , , , ,5,1,4
22080,1,0, , , , , , , ,4,1,3
22081,1,0, , , , , , , ,3,2,1
22082,1,0, , , , , , , ,2,0,2
22083,1,0, , , , , , , ,5,3,2
22084,1,0, , , , , , , ,3,1,2
22085,1,0, , , , , , , ,2,1,1
22086,1,0, , , , , , , ,4,1,3
22087,1,0, , , , , , , ,4,3,1
22088,1,0, , , , , , , ,1,1,0
22089,1,0, , , , , , , ,3,2,1
22090,1,0, , , , , , , ,5,1,4
22091,1,0, , , , , , , ,4,1,3
22092,1,0, , , , , , , ,3,2,1
22093,1,0, , , , , , , ,5,2,3
22094,1,0, , , , , , , ,2,0,2
22095,1,0, , , , , , , ,4,2,2
22096,1,0, , , , , , , ,3,2,1
22097,1,0, , , , , , , ,3,2,1
22098,1,0, , , , , , , ,3,1,2
22099,1,0, , , , , , , ,4,3,1
22100,1,0, , , , , , , ,4,2,2
22101,1,0, , , , , , , ,3,1,2
22102,1,0, , , , , , , ,3,1,2
22103,1,0, , , , , , , ,1,0,1
22104,1,0, , , , , , , ,4,1,3
22105,1,0, , , , , , , ,2,1,1
22106,1,0, , , , , , , ,1,1,0
22107,1,0, , , , , , , ,2,1,1
22108,1,0, , , , , , , ,5,3,2
22109,1,0, , , , , , , ,4,2,2
22110,1,0, , , , , , , ,4,2,2
22111,1,0, ,1,2,2,2,2,2,1,1,0
22112,1,0, , , , , , , ,4,1,3
22113,1,0, , , , , , , ,3,1,2
22114,1,0, , , , , , , ,2,1,1
22115,1,0, , , , , , , ,2,1,1
22116,1,0, , , , , , , ,3,2,1
22117,1,0, , , , , , , ,3,1,2
22118,1,0, , , , , , , ,1,1,0
22119,1,0, , , , , , , ,4,1,3
22120,1,0, , , , , , , ,2,1,1
22121,1,0, , , , , , , ,6,2,4
22122,1,0, , , , , , , ,3,2,1
22123,1,0, , , , , , , ,3,1,2
22124,1,0, , , , , , , ,5,1,4
22125,1,0, , , , , , , ,1,0,1
22126,1,0, , , , , , , ,4,2,2
22127,1,0, , , , , , , ,4,3,1
22128,1,0, , , , , , , ,1,1,0
22129,1,0, , , , , , , ,3,1,2
22130,1,0, , , , , , , ,1,1,0
22131,1,0, , , , , , , ,1,1,0
22132,1,0, , , , , , , ,5,1,4
22133,1,0, , , , , , , ,4,2,2
22134,1,0, , , , , , , ,1,0,1
22135,1,0, , , , , , , ,5,1,4
22136,1,0, , , , , , , ,2,1,1
22137,1,0, , , , , , , ,4,3,1
22138,1,0, , , , , , , ,1,1,0
22139,1,0, , , , , , , ,5,3,2
22140,1,0, , , , , , , ,2,2,0
22141,1,0, , , , , , , ,3,0,3
22142,1,0, , , , , , , ,3,2,1
22143,1,0, , , , , , , ,1,0,1
22144,1,0, , , , , , , ,6,4,2
22145,1,0, , , , , , , ,5,2,3
22146,1,0, , , , , , , ,4,2,2
22147,1,0, , , , , , , ,6,3,3
22148,1,0, , , , , , , ,3,2,1
22149,1,0, , , , , , , ,1,0,1
22150,1,0, , , , , , , ,5,3,2
22151,1,0, , , , , , , ,2,1,1
22152,1,0, , , , , , , ,4,1,3
22153,1,0, , , , , , , ,1,1,0
22154,1,0, , , , , , , ,3,2,1
22155,1,0, , , , , , , ,4,1,3
22156,1,0, , , , , , , ,5,2,3
22157,1,0, , , , , , , ,4,2,2
22158,1,0, , , , , , , ,5,4,1
22159,1,0, , , , , , , ,3,2,1
22160,1,0, , , , , , , ,3,1,2
22161,1,0, , , , , , , ,2,1,1
22162,1,0, , , , , , , ,5,4,1
22163,1,0, , , , , , , ,3,1,2
22164,1,0, , , , , , , ,2,1,1
22165,1,0, , , , , , , ,2,2,0
22166,1,0, , , , , , , ,2,1,1
22167,1,0, , , , , , , ,3,2,1
22168,1,0, , , , , , , ,6,3,3
22169,1,0, , , , , , , ,3,2,1
22170,1,0, , , , , , , ,4,2,2
22171,1,0, , , , , , , ,1,0,1
22172,1,0, , , , , , , ,7,3,4
22173,1,0, , , , , , , ,3,2,1
22174,1,0, , , , , , , ,2,1,1
22175,1,0, , , , , , , ,4,1,3
22176,1,0, , , , , , , ,5,1,4
22177,1,0, , , , , , , ,4,2,2
22178,1,0, , , , , , , ,4,1,3
22179,1,0, , , , , , , ,3,1,2
22180,1,0, , , , , , , ,7,3,4
22181,1,0, , , , , , , ,5,4,1
22182,1,0, , , , , , , ,5,2,3
22183,1,0, , , , , , , ,2,1,1
22184,1,0, , , , , , , ,5,3,2
22185,1,0, , , , , , , ,4,2,2
22186,1,0, , , , , , , ,2,1,1
22187,1,0, , , , , , , ,3,2,1
22188,1,0, , , , , , , ,3,1,2
22189,1,0, , , , , , , ,4,3,1
22190,1,0, , , , , , , ,3,2,1
22191,1,0, , , , , , , ,4,2,2
22192,1,0, , , , , , , ,6,1,5
22193,1,0, , , , , , , ,4,1,3
22194,1,0, , , , , , , ,3,1,2
22195,1,0, , , , , , , ,4,1,3
22196,1,0, , , , , , , ,5,3,2
22197,1,0, , , , , , , ,4,2,2
22198,1,0, , , , , , , ,6,3,3
22199,1,0, , , , , , , ,3,1,2
22200,1,0, , , , , , , ,3,1,2
22201,1,0, , , , , , , ,4,2,2
22202,1,0, , , , , , , ,5,1,4
22203,1,0, , , , , , , ,2,2,0
22204,1,0, , , , , , , ,5,4,1
22205,1,0, , , , , , , ,7,3,4
22206,1,0, , , , , , , ,2,2,0
22207,1,0, , , , , , , ,1,0,1
22208,1,0, , , , , , , ,3,1,2
22209,1,0, , , , , , , ,5,2,3
22210,1,0, , , , , , , ,3,1,2
22211,1,0, , , , , , , ,2,1,1
22212,1,0, , , , , , , ,3,1,2
22213,1,0, , , , , , , ,4,3,1
22214,1,0, , , , , , , ,9,4,5
22215,1,0, , , , , , , ,1,1,0
22216,1,0, , , , , , , ,3,1,2
22217,1,0, , , , , , , ,3,2,1
22218,1,0, , , , , , , ,7,3,4
22219,1,0, , , , , , , ,3,1,2
22220,1,0, , , , , , , ,3,1,2
22221,1,0, , , , , , , ,3,2,1
22222,1,0, , , , , , , ,3,2,1
22223,1,0, , , , , , , ,2,0,2
22224,1,0, , , , , , , ,4,3,1
22225,1,0, , , , , , , ,3,2,1
22226,1,0, , , , , , , ,4,3,1
22227,1,0, , , , , , , ,6,4,2
