folio,tot_hog,tam_loc,est_socio,est_dis,upm,factor_sem,region,entidad
6249,1,1,3,074,00941,1079,1,08
6250,1,1,3,074,00941,1079,1,08
6251,1,1,3,074,00942,1078,1,08
6252,1,1,3,074,00942,1078,1,08
6253,1,1,3,074,00942,1078,1,08
6254,1,1,3,074,00942,1078,1,08
6255,1,1,3,074,00942,1078,1,08
6256,1,1,3,074,00943,1083,1,08
6257,1,1,3,074,00943,1083,1,08
6258,1,1,3,074,00943,1083,1,08
6259,1,1,3,074,00943,1083,1,08
6260,1,1,3,074,00944,1518,1,08
6261,1,1,3,074,00944,1518,1,08
6262,1,1,3,074,00944,1518,1,08
6263,1,1,3,074,00944,1518,1,08
6264,1,1,3,074,00944,1518,1,08
6265,1,1,3,074,00945,1066,1,08
6266,1,1,3,074,00945,1066,1,08
6267,1,1,3,074,00946,1362,1,08
6268,1,1,3,074,00946,1362,1,08
6269,1,1,3,074,00946,1362,1,08
6270,1,1,3,074,00946,1362,1,08
6271,1,1,3,074,00946,1362,1,08
6272,1,1,4,075,00947,1348,1,08
6273,1,1,4,075,00947,1348,1,08
6274,1,1,4,075,00947,1348,1,08
6275,1,1,4,075,00947,1348,1,08
6276,1,1,3,074,00948,1187,1,08
6277,1,1,3,074,00948,1187,1,08
6278,1,1,3,074,00948,1187,1,08
6279,1,1,3,074,00948,1187,1,08
6280,1,1,3,074,00948,1187,1,08
6281,1,1,3,074,00949,1149,1,08
6282,1,1,3,074,00949,1149,1,08
6283,1,1,3,074,00949,1149,1,08
6284,1,1,3,074,00949,1149,1,08
6285,1,1,3,074,00949,1149,1,08
6286,1,1,3,074,00950,1221,1,08
6287,1,1,3,074,00950,1221,1,08
6288,1,1,3,074,00950,1221,1,08
6289,1,1,3,074,00950,1221,1,08
6290,1,1,3,074,00951,1081,1,08
6291,1,1,3,074,00951,1081,1,08
6292,1,1,3,074,00951,1081,1,08
6293,1,1,3,074,00951,1081,1,08
6294,1,1,3,074,00952,1139,1,08
6295,1,1,3,074,00952,1139,1,08
6296,1,1,3,074,00952,1139,1,08
6297,1,1,3,074,00952,1139,1,08
6298,1,1,4,075,00953,1188,1,08
6299,1,1,4,075,00953,1188,1,08
6300,1,1,4,075,00953,1188,1,08
6301,1,1,4,075,00953,1188,1,08
6302,1,1,4,075,00954,1222,1,08
6303,1,1,4,075,00954,1222,1,08
6304,1,1,4,075,00954,1222,1,08
6305,1,1,4,075,00954,1222,1,08
6306,1,1,4,075,00954,1222,1,08
6307,1,1,3,074,00955,984,1,08
6308,1,1,3,074,00955,984,1,08
6309,1,1,3,074,00955,984,1,08
6310,1,1,3,074,00955,984,1,08
6311,1,1,3,074,00955,984,1,08
6312,1,1,3,074,00956,1005,1,08
6313,1,1,3,074,00956,1005,1,08
6314,1,1,3,074,00956,1005,1,08
6315,1,1,3,074,00956,1005,1,08
6316,1,1,3,074,00956,1005,1,08
6317,1,1,3,074,00957,1082,1,08
6318,1,1,3,074,00957,1082,1,08
6319,1,1,3,074,00957,1082,1,08
6320,1,1,3,074,00957,1082,1,08
6321,1,1,3,074,00957,1082,1,08
6322,1,1,3,074,00958,949,1,08
6323,1,1,3,074,00958,949,1,08
6324,1,1,3,074,00958,949,1,08
6325,1,1,3,074,00958,949,1,08
6326,1,1,3,074,00959,951,1,08
6327,1,1,3,074,00959,951,1,08
6328,1,1,3,074,00959,951,1,08
6329,1,1,3,074,00959,951,1,08
6330,1,1,3,074,00960,1138,1,08
6331,1,1,3,074,00960,1138,1,08
6332,1,1,3,074,00960,1138,1,08
6333,1,1,3,074,00960,1138,1,08
6334,1,1,3,074,00961,1118,1,08
6335,1,1,3,074,00961,1118,1,08
6336,1,1,3,074,00961,1118,1,08
6337,1,1,3,074,00961,1118,1,08
6338,1,1,3,074,00962,980,1,08
6339,1,1,3,074,00962,980,1,08
6340,1,1,3,074,00962,980,1,08
6341,1,1,3,074,00962,980,1,08
6342,1,1,3,074,00962,980,1,08
6343,1,1,2,073,00963,1196,1,08
6344,1,1,2,073,00963,1196,1,08
6345,1,1,2,073,00963,1196,1,08
6346,1,1,2,073,00963,1196,1,08
6347,1,1,4,075,00964,1332,1,08
6348,1,1,4,075,00964,1332,1,08
6349,1,1,4,075,00964,1332,1,08
6350,1,1,4,075,00964,1332,1,08
6351,1,1,4,075,00965,1195,1,08
6352,1,1,4,075,00965,1195,1,08
6353,1,1,4,075,00965,1195,1,08
6354,1,1,2,073,00966,1039,1,08
6355,1,1,2,073,00966,1039,1,08
6356,1,1,2,073,00966,1039,1,08
6357,1,1,2,073,00966,1039,1,08
6358,1,1,2,073,00966,1039,1,08
6359,1,1,3,074,00967,1148,1,08
6360,1,1,3,074,00967,1148,1,08
6361,1,1,3,074,00967,1148,1,08
6362,1,1,4,075,00968,1218,1,08
6363,1,1,4,075,00968,1218,1,08
6364,1,1,4,075,00968,1218,1,08
6365,1,1,4,075,00968,1218,1,08
6366,1,1,3,074,00969,1052,1,08
6367,1,1,3,074,00969,1052,1,08
6368,1,1,3,074,00969,1052,1,08
6369,1,1,3,074,00969,1052,1,08
6370,1,1,3,074,00969,1052,1,08
6371,1,1,3,074,00970,1063,1,08
6372,1,1,3,074,00970,1063,1,08
6373,1,1,3,074,00970,1063,1,08
6374,1,1,3,074,00970,1063,1,08
6375,1,1,3,074,00970,1063,1,08
6376,1,1,3,074,00971,1156,1,08
6377,1,1,3,074,00971,1156,1,08
6378,1,1,3,074,00971,1156,1,08
6379,1,1,3,074,00971,1156,1,08
6380,1,1,3,074,00971,1156,1,08
6381,1,1,2,073,00972,1255,1,08
6382,1,1,2,073,00972,1255,1,08
6383,1,1,2,073,00972,1255,1,08
6384,1,1,2,073,00972,1255,1,08
6385,1,1,2,073,00972,1255,1,08
6386,1,1,2,073,00973,1499,1,08
6387,1,1,2,073,00973,1499,1,08
6388,1,1,2,073,00973,1499,1,08
6389,1,1,2,073,00973,1499,1,08
6390,1,1,2,073,00973,1499,1,08
6391,1,1,3,074,00974,1061,1,08
6392,1,1,3,074,00974,1061,1,08
6393,1,1,3,074,00974,1061,1,08
6394,1,1,3,074,00974,1061,1,08
6395,1,1,3,074,00974,1061,1,08
6396,1,1,3,074,00975,1025,1,08
6397,1,1,3,074,00975,1025,1,08
6398,1,1,3,074,00975,1025,1,08
6399,1,1,3,074,00975,1025,1,08
6400,1,1,3,074,00975,1025,1,08
6401,1,1,3,074,00976,1011,1,08
6402,1,1,3,074,00976,1011,1,08
6403,1,1,3,074,00976,1011,1,08
6404,1,1,3,074,00976,1011,1,08
6405,1,1,3,074,00976,1011,1,08
6406,1,1,4,075,00977,1045,1,08
6407,1,1,4,075,00977,1045,1,08
6408,1,1,4,075,00977,1045,1,08
6409,1,1,4,075,00977,1045,1,08
6410,1,1,4,075,00977,1045,1,08
6411,1,1,4,075,00978,1167,1,08
6412,1,1,4,075,00978,1167,1,08
6413,1,1,4,075,00978,1167,1,08
6414,1,1,4,075,00978,1167,1,08
6415,1,1,4,075,00979,1209,1,08
6416,1,1,4,075,00979,1209,1,08
6417,1,1,4,075,00979,1209,1,08
6418,1,1,4,075,00979,1209,1,08
6419,1,1,4,075,00980,1371,1,08
6420,1,1,4,075,00980,1371,1,08
6421,1,1,4,075,00980,1371,1,08
6422,1,1,3,074,00981,1083,1,08
6423,1,1,3,074,00981,1083,1,08
6424,1,1,3,074,00981,1083,1,08
6425,1,1,3,074,00981,1083,1,08
6426,1,1,3,074,00981,1083,1,08
6427,1,1,3,074,00982,1028,1,08
6428,1,1,3,074,00982,1028,1,08
6429,1,1,3,074,00982,1028,1,08
6430,1,1,3,074,00982,1028,1,08
6431,1,1,4,075,00983,1250,1,08
6432,1,1,4,075,00983,1250,1,08
6433,1,1,4,075,00983,1250,1,08
6434,1,1,4,075,00983,1250,1,08
6435,1,1,4,075,00984,1952,1,08
6436,1,1,4,075,00984,1952,1,08
6437,1,1,4,075,00984,1952,1,08
6438,1,1,4,075,00984,1952,1,08
6439,1,1,4,075,00984,1952,1,08
6440,1,1,4,075,00985,1492,1,08
6441,1,1,4,075,00985,1492,1,08
6442,1,1,4,075,00985,1492,1,08
6443,1,1,4,075,00985,1492,1,08
6444,1,1,4,075,00986,2216,1,08
6445,1,1,4,075,00986,2216,1,08
6446,1,1,4,075,00986,2216,1,08
6447,1,1,4,075,00986,2216,1,08
6448,1,1,3,074,00988,887,1,08
6449,1,1,3,074,00988,887,1,08
6450,1,1,3,074,00988,887,1,08
6451,1,1,3,074,00988,887,1,08
6452,1,1,3,074,00989,1080,1,08
6453,1,1,3,074,00989,1080,1,08
6454,1,1,3,074,00989,1080,1,08
6455,1,1,3,074,00989,1080,1,08
6456,1,1,3,074,00989,1080,1,08
6457,1,1,3,074,00990,917,1,08
6458,1,1,3,074,00990,917,1,08
6459,1,1,3,074,00990,917,1,08
6460,1,1,3,074,00990,917,1,08
6461,1,1,3,074,00990,917,1,08
6462,1,1,4,075,00991,1287,1,08
6463,1,1,4,075,00991,1287,1,08
6464,1,1,4,075,00991,1287,1,08
6465,1,1,4,075,00991,1287,1,08
6466,1,1,4,075,00991,1287,1,08
6467,1,1,2,073,00992,1502,1,08
6468,1,1,2,073,00992,1502,1,08
6469,1,1,2,073,00992,1502,1,08
6470,1,1,2,073,00992,1502,1,08
6471,1,1,2,073,00992,1502,1,08
6472,1,1,3,074,00993,950,1,08
6473,1,1,3,074,00993,950,1,08
6474,1,1,3,074,00993,950,1,08
6475,1,1,3,074,00993,950,1,08
6476,1,1,3,074,00993,950,1,08
6477,1,1,2,073,00994,1200,1,08
6478,1,1,2,073,00994,1200,1,08
6479,1,1,2,073,00994,1200,1,08
6480,1,1,2,073,00994,1200,1,08
6481,1,1,2,073,00994,1200,1,08
6482,1,1,3,074,00995,1011,1,08
6483,1,1,3,074,00995,1011,1,08
6484,1,1,3,074,00995,1011,1,08
6485,1,1,3,074,00995,1011,1,08
6486,1,1,3,074,00995,1011,1,08
6487,1,1,3,074,00996,1128,1,08
6488,1,1,3,074,00996,1128,1,08
6489,1,1,3,074,00996,1128,1,08
6490,1,1,3,074,00996,1128,1,08
6491,1,1,3,074,00997,1059,1,08
6492,1,1,3,074,00997,1059,1,08
6493,1,1,3,074,00997,1059,1,08
6494,1,1,3,074,00997,1059,1,08
6495,1,1,3,074,00998,1136,1,08
6496,1,1,3,074,00998,1136,1,08
6497,1,1,3,074,00998,1136,1,08
6498,1,1,2,073,00999,1298,1,08
6499,1,1,2,073,00999,1298,1,08
6500,1,1,2,073,00999,1298,1,08
6501,1,1,2,073,00999,1298,1,08
6502,1,1,2,073,00999,1298,1,08
6503,1,1,2,073,01000,1417,1,08
6504,1,1,2,073,01000,1417,1,08
6505,1,1,2,073,01000,1417,1,08
6506,1,1,2,073,01000,1417,1,08
6507,1,1,2,073,01000,1417,1,08
6508,1,1,2,073,01001,1372,1,08
6509,1,1,2,073,01001,1372,1,08
6510,1,1,2,073,01001,1372,1,08
6511,1,1,2,073,01001,1372,1,08
6512,1,1,2,073,01001,1372,1,08
6513,1,1,2,073,01002,1504,1,08
6514,1,1,2,073,01002,1504,1,08
6515,1,1,2,073,01002,1504,1,08
6516,1,1,2,073,01002,1504,1,08
6517,1,1,2,073,01002,1504,1,08
6518,1,1,2,073,01003,1334,1,08
6519,1,1,2,073,01003,1334,1,08
6520,1,1,2,073,01003,1334,1,08
6521,1,1,2,073,01003,1334,1,08
6522,1,1,3,074,01004,1049,1,08
6523,1,1,3,074,01004,1049,1,08
6524,1,1,3,074,01004,1049,1,08
6525,1,1,3,074,01004,1049,1,08
6526,1,1,3,074,01004,1049,1,08
6527,1,1,2,073,01005,1203,1,08
6528,1,1,2,073,01005,1203,1,08
6529,1,1,2,073,01005,1203,1,08
6530,1,1,2,073,01005,1203,1,08
6531,1,1,3,074,01006,876,1,08
6532,1,1,3,074,01006,876,1,08
6533,1,1,3,074,01006,876,1,08
6534,1,1,3,074,01006,876,1,08
6535,1,1,3,074,01006,876,1,08
6536,1,1,4,075,01007,1356,1,08
6537,1,1,4,075,01007,1356,1,08
6538,1,1,4,075,01007,1356,1,08
6539,1,1,4,075,01007,1356,1,08
6540,1,1,4,075,01008,1553,1,08
6541,1,1,4,075,01008,1553,1,08
6542,1,1,4,075,01008,1553,1,08
6543,1,1,4,075,01008,1553,1,08
6544,1,1,2,073,01009,1259,1,08
6545,1,1,2,073,01009,1259,1,08
6546,1,1,2,073,01009,1259,1,08
6547,1,1,2,073,01009,1259,1,08
6548,1,1,2,073,01009,1259,1,08
6549,1,1,2,073,01010,1203,1,08
6550,1,1,2,073,01010,1203,1,08
6551,1,1,2,073,01010,1203,1,08
6552,1,1,2,073,01010,1203,1,08
6553,1,1,2,073,01011,1190,1,08
6554,1,1,2,073,01011,1190,1,08
6555,1,1,2,073,01011,1190,1,08
6556,1,1,2,073,01011,1190,1,08
6557,1,1,2,073,01011,1190,1,08
6558,1,1,4,075,01012,1373,1,08
6559,1,1,4,075,01012,1373,1,08
6560,1,1,4,075,01013,1256,1,08
6561,1,1,4,075,01013,1256,1,08
6562,1,1,4,075,01013,1256,1,08
6563,1,1,4,075,01013,1256,1,08
6564,1,1,2,073,01014,1249,1,08
6565,1,1,2,073,01014,1249,1,08
6566,1,1,2,073,01014,1249,1,08
6567,1,1,2,073,01014,1249,1,08
6568,1,1,2,073,01015,1262,1,08
6569,1,1,2,073,01015,1262,1,08
6570,1,1,2,073,01015,1262,1,08
6571,1,1,2,073,01015,1262,1,08
6572,1,1,2,073,01015,1262,1,08
6573,1,1,2,073,01016,1320,1,08
6574,1,1,2,073,01016,1320,1,08
6575,1,1,2,073,01016,1320,1,08
6576,1,1,2,073,01016,1320,1,08
6577,1,1,2,073,01017,1242,1,08
6578,1,1,2,073,01017,1242,1,08
6579,1,1,2,073,01017,1242,1,08
6580,1,1,2,073,01017,1242,1,08
6581,1,1,3,074,01018,1128,1,08
6582,1,1,3,074,01018,1128,1,08
6583,1,1,3,074,01018,1128,1,08
6584,1,1,3,074,01018,1128,1,08
6585,1,1,4,075,01019,1328,1,08
6586,1,1,4,075,01019,1328,1,08
6587,1,1,4,075,01019,1328,1,08
6588,1,1,4,075,01019,1328,1,08
6589,1,1,4,075,01020,1150,1,08
6590,1,1,4,075,01020,1150,1,08
6591,1,1,4,075,01020,1150,1,08
6592,1,1,4,075,01020,1150,1,08
6593,1,1,4,075,01021,1258,1,08
6594,1,1,4,075,01021,1258,1,08
6595,1,1,4,075,01021,1258,1,08
6596,1,1,4,075,01021,1258,1,08
6597,1,1,4,075,01021,1258,1,08
6598,1,1,2,073,01022,1503,1,08
6599,1,1,2,073,01022,1503,1,08
6600,1,1,2,073,01022,1503,1,08
6601,1,1,2,073,01022,1503,1,08
6602,1,1,2,073,01023,1350,1,08
6603,1,1,2,073,01023,1350,1,08
6604,1,1,2,073,01023,1350,1,08
6605,1,1,2,073,01023,1350,1,08
6606,1,1,2,073,01024,1289,1,08
6607,1,1,2,073,01024,1289,1,08
6608,1,1,2,073,01024,1289,1,08
6609,1,1,2,073,01024,1289,1,08
6610,1,1,2,073,01024,1289,1,08
6611,1,1,2,073,01025,1203,1,08
6612,1,1,2,073,01025,1203,1,08
6613,1,1,2,073,01025,1203,1,08
6614,1,1,2,073,01025,1203,1,08
6615,1,1,2,073,01025,1203,1,08
6616,1,1,3,074,01026,977,1,08
6617,1,1,3,074,01027,1006,1,08
6618,1,1,3,074,01027,1006,1,08
6619,1,1,3,074,01027,1006,1,08
6620,1,1,3,074,01027,1006,1,08
6621,1,1,3,074,01027,1006,1,08
6622,1,1,3,074,01028,1011,1,08
6623,1,1,3,074,01028,1011,1,08
6624,1,1,3,074,01028,1011,1,08
6625,1,1,3,074,01028,1011,1,08
6626,1,1,2,073,01029,1146,1,08
6627,1,1,2,073,01029,1146,1,08
6628,1,1,2,073,01029,1146,1,08
6629,1,1,2,073,01029,1146,1,08
6630,1,1,2,073,01029,1146,1,08
6631,1,1,2,073,01030,1259,1,08
6632,1,1,2,073,01030,1259,1,08
6633,1,1,2,073,01030,1259,1,08
6634,1,1,2,073,01030,1259,1,08
6635,1,1,2,073,01030,1259,1,08
6636,1,1,2,073,01031,1426,1,08
6637,1,1,2,073,01031,1426,1,08
6638,1,1,2,073,01031,1426,1,08
6639,1,1,2,073,01031,1426,1,08
6640,1,1,2,073,01031,1426,1,08
6641,1,1,3,074,01032,1139,1,08
6642,1,1,3,074,01032,1139,1,08
6643,1,1,3,074,01032,1139,1,08
6644,1,1,3,074,01032,1139,1,08
6645,1,1,2,073,01033,1369,1,08
6646,1,1,2,073,01033,1369,1,08
6647,1,1,2,073,01033,1369,1,08
6648,1,1,2,073,01033,1369,1,08
6649,1,1,2,073,01034,1249,1,08
6650,1,1,2,073,01034,1249,1,08
6651,1,1,2,073,01034,1249,1,08
6652,1,1,2,073,01034,1249,1,08
6653,1,1,2,073,01034,1249,1,08
6654,1,1,3,074,01035,1039,1,08
6655,1,1,3,074,01035,1039,1,08
6656,1,1,3,074,01035,1039,1,08
6657,1,1,3,074,01035,1039,1,08
6658,1,1,3,074,01036,1109,1,08
6659,1,1,3,074,01036,1109,1,08
6660,1,1,3,074,01036,1109,1,08
6661,1,1,3,074,01037,1089,1,08
6662,1,1,3,074,01037,1089,1,08
6663,1,1,3,074,01037,1089,1,08
6664,1,1,3,074,01037,1089,1,08
6665,1,1,3,074,01037,1089,1,08
6666,1,1,3,074,01038,1111,1,08
6667,1,1,3,074,01038,1111,1,08
6668,1,1,3,074,01038,1111,1,08
6669,1,1,3,074,01038,1111,1,08
6670,1,1,3,074,01038,1111,1,08
6671,1,1,3,074,01039,1025,1,08
6672,1,1,3,074,01039,1025,1,08
6673,1,1,3,074,01039,1025,1,08
6674,1,1,3,074,01039,1025,1,08
6675,1,1,3,074,01039,1025,1,08
6676,1,1,2,073,01040,1204,1,08
6677,1,1,2,073,01040,1204,1,08
6678,1,1,2,073,01040,1204,1,08
6679,1,1,2,073,01040,1204,1,08
6680,1,1,2,073,01040,1204,1,08
6681,1,1,2,073,01041,1239,1,08
6682,1,1,2,073,01041,1239,1,08
6683,1,1,2,073,01041,1239,1,08
6684,1,1,2,073,01041,1239,1,08
6685,1,1,2,073,01041,1239,1,08
6686,1,1,4,075,01042,1577,1,08
6687,1,1,4,075,01042,1577,1,08
6688,1,1,4,075,01042,1577,1,08
6689,1,1,4,075,01042,1577,1,08
6690,1,1,3,074,01043,1053,1,08
6691,1,1,3,074,01043,1053,1,08
6692,1,1,3,074,01043,1053,1,08
6693,1,1,3,074,01043,1053,1,08
6694,1,1,3,074,01043,1053,1,08
6695,1,1,2,073,01044,1183,1,08
6696,1,1,2,073,01044,1183,1,08
6697,1,1,2,073,01044,1183,1,08
6698,1,1,2,073,01044,1183,1,08
6699,1,1,3,074,01045,1020,1,08
6700,1,1,3,074,01045,1020,1,08
6701,1,1,3,074,01045,1020,1,08
6702,1,1,3,074,01045,1020,1,08
6703,1,1,3,074,01045,1020,1,08
6704,1,1,3,074,01046,1050,1,08
6705,1,1,3,074,01046,1050,1,08
6706,1,1,3,074,01046,1050,1,08
6707,1,1,3,074,01046,1050,1,08
6708,1,1,3,074,01047,1015,1,08
6709,1,1,3,074,01047,1015,1,08
6710,1,1,3,074,01047,1015,1,08
6711,1,1,3,074,01047,1015,1,08
6712,1,1,3,074,01048,990,1,08
6713,1,1,3,074,01048,990,1,08
6714,1,1,3,074,01048,990,1,08
6715,1,1,3,074,01048,990,1,08
6716,1,1,3,074,01048,990,1,08
6717,1,1,3,074,01049,1101,1,08
6718,1,1,3,074,01049,1101,1,08
6719,1,1,3,074,01049,1101,1,08
6720,1,1,3,074,01049,1101,1,08
6721,1,1,3,074,01049,1101,1,08
6722,1,1,3,074,01050,1073,1,08
6723,1,1,3,074,01050,1073,1,08
6724,1,1,3,074,01050,1073,1,08
6725,1,1,3,074,01050,1073,1,08
6726,1,1,3,074,01051,1010,1,08
6727,1,1,3,074,01051,1010,1,08
6728,1,1,3,074,01051,1010,1,08
6729,1,1,3,074,01051,1010,1,08
6730,1,1,3,074,01051,1010,1,08
6731,1,1,4,075,01052,1137,1,08
6732,1,1,4,075,01052,1137,1,08
6733,1,1,4,075,01052,1137,1,08
6734,1,1,4,075,01052,1137,1,08
6735,1,1,4,075,01052,1137,1,08
6736,1,1,2,073,01053,1458,1,08
6737,1,1,2,073,01053,1458,1,08
6738,1,1,2,073,01053,1458,1,08
6739,1,1,2,073,01053,1458,1,08
6740,1,1,2,073,01053,1458,1,08
6741,1,1,3,074,01054,1046,1,08
6742,1,1,3,074,01054,1046,1,08
6743,1,1,3,074,01054,1046,1,08
6744,1,1,3,074,01054,1046,1,08
6745,1,1,3,074,01055,1168,1,08
6746,1,1,3,074,01055,1168,1,08
6747,1,1,3,074,01055,1168,1,08
6748,1,1,3,074,01055,1168,1,08
6749,1,1,3,074,01055,1168,1,08
6750,1,1,2,073,01056,1222,1,08
6751,1,1,2,073,01056,1222,1,08
6752,1,1,2,073,01056,1222,1,08
6753,1,1,2,073,01056,1222,1,08
6754,1,1,2,073,01057,1349,1,08
6755,1,1,2,073,01057,1349,1,08
6756,1,1,2,073,01057,1349,1,08
6757,1,1,2,073,01057,1349,1,08
6758,1,1,2,073,01057,1349,1,08
6759,1,1,2,073,01058,1336,1,08
6760,1,1,2,073,01058,1336,1,08
6761,1,1,2,073,01058,1336,1,08
6762,1,1,2,073,01058,1336,1,08
6763,1,1,2,073,01058,1336,1,08
6764,1,1,2,073,01059,1086,1,08
6765,1,1,2,073,01059,1086,1,08
6766,1,1,2,073,01059,1086,1,08
6767,1,1,2,073,01059,1086,1,08
6768,1,1,2,073,01060,874,1,08
6769,1,1,2,073,01060,874,1,08
6770,1,1,2,073,01060,874,1,08
6771,1,1,2,073,01060,874,1,08
6772,1,1,2,073,01060,874,1,08
6773,1,1,4,075,01061,1192,1,08
6774,1,1,4,075,01061,1192,1,08
6775,1,1,4,075,01061,1192,1,08
6776,1,1,4,075,01061,1192,1,08
6777,1,1,4,075,01061,1192,1,08
6778,1,1,2,073,01062,1230,1,08
6779,1,1,2,073,01062,1230,1,08
6780,1,1,2,073,01062,1230,1,08
6781,1,1,2,073,01062,1230,1,08
6782,1,1,2,073,01062,1230,1,08
6783,1,1,2,073,01063,1414,1,08
6784,1,1,2,073,01063,1414,1,08
6785,1,1,2,073,01063,1414,1,08
6786,1,1,2,073,01063,1414,1,08
6787,1,1,2,073,01063,1414,1,08
6788,1,1,3,074,01064,1118,1,08
6789,1,1,3,074,01064,1118,1,08
6790,1,1,3,074,01064,1118,1,08
6791,1,1,3,074,01064,1118,1,08
6792,1,1,3,074,01064,1118,1,08
6793,1,1,2,073,01065,1219,1,08
6794,1,1,2,073,01065,1219,1,08
6795,1,1,2,073,01065,1219,1,08
6796,1,1,2,073,01065,1219,1,08
6797,1,1,2,073,01065,1219,1,08
6798,1,1,2,073,01066,1225,1,08
6799,1,1,2,073,01066,1225,1,08
6800,1,1,2,073,01066,1225,1,08
6801,1,1,2,073,01067,1207,1,08
6802,1,1,2,073,01067,1207,1,08
6803,1,1,2,073,01067,1207,1,08
6804,1,1,2,073,01067,1207,1,08
6805,1,1,2,073,01067,1207,1,08
6806,1,1,2,073,01068,1125,1,08
6807,1,1,2,073,01068,1125,1,08
6808,1,1,2,073,01068,1125,1,08
6809,1,1,2,073,01068,1125,1,08
6810,1,1,3,074,01069,1098,1,08
6811,1,1,3,074,01069,1098,1,08
6812,1,1,3,074,01069,1098,1,08
6813,1,1,3,074,01069,1098,1,08
6814,1,1,2,073,01070,1273,1,08
6815,1,1,2,073,01070,1273,1,08
6816,1,1,2,073,01070,1273,1,08
6817,1,1,2,073,01070,1273,1,08
6818,1,1,2,073,01070,1273,1,08
6819,1,1,4,075,01071,1176,1,08
6820,1,1,4,075,01071,1176,1,08
6821,1,1,4,075,01071,1176,1,08
6822,1,1,4,075,01071,1176,1,08
6823,1,1,2,073,01072,1103,1,08
6824,1,1,2,073,01072,1103,1,08
6825,1,1,2,073,01072,1103,1,08
6826,1,1,2,073,01072,1103,1,08
6827,1,1,2,073,01072,1103,1,08
6828,1,1,3,074,01073,1399,1,08
6829,1,1,3,074,01073,1399,1,08
6830,1,1,3,074,01073,1399,1,08
6831,1,1,3,074,01073,1399,1,08
6832,1,1,3,074,01074,1028,1,08
6833,1,1,3,074,01074,1028,1,08
6834,1,1,3,074,01074,1028,1,08
6835,1,1,3,074,01074,1028,1,08
6836,1,1,3,074,01074,1028,1,08
6837,1,1,4,075,01075,2063,1,08
6838,1,1,4,075,01075,2063,1,08
6839,1,1,2,073,01076,1333,1,08
6840,1,1,2,073,01076,1333,1,08
6841,1,1,2,073,01076,1333,1,08
6842,1,1,2,073,01076,1333,1,08
6843,1,1,2,073,01076,1333,1,08
6844,1,2,3,069,01077,2046,1,08
6845,1,2,3,069,01077,2046,1,08
6846,1,2,3,069,01077,2046,1,08
6847,1,2,3,069,01077,2046,1,08
6848,1,2,3,069,01077,2046,1,08
6849,1,2,3,069,01077,2046,1,08
6850,1,2,3,069,01077,2046,1,08
6851,1,2,3,069,01077,2046,1,08
6852,1,2,3,069,01077,2046,1,08
6853,1,2,3,069,01077,2046,1,08
6854,1,2,3,069,01077,2046,1,08
6855,1,2,3,069,01077,2046,1,08
6856,1,2,3,069,01077,2046,1,08
6857,1,2,3,069,01077,2046,1,08
6858,1,2,3,069,01077,2046,1,08
6859,1,2,3,069,01077,2046,1,08
6860,1,2,3,069,01077,2046,1,08
6861,1,2,3,069,01078,2346,1,08
6862,1,2,3,069,01078,2346,1,08
6863,1,2,3,069,01078,2346,1,08
6864,1,2,3,069,01078,2346,1,08
6865,1,2,3,069,01078,2346,1,08
6866,1,2,3,069,01078,2346,1,08
6867,1,2,3,069,01078,2346,1,08
6868,1,2,3,069,01078,2346,1,08
6869,1,2,3,069,01078,2346,1,08
6870,1,2,3,069,01078,2346,1,08
6871,1,2,3,069,01078,2346,1,08
6872,1,2,3,069,01078,2346,1,08
6873,1,2,3,069,01078,2346,1,08
6874,1,2,3,069,01078,2346,1,08
6875,1,2,3,069,01078,2346,1,08
6876,1,3,2,070,01079,2286,1,08
6877,1,3,2,070,01079,2286,1,08
6878,1,3,2,070,01079,2286,1,08
6879,1,3,2,070,01079,2286,1,08
6880,1,3,2,070,01079,2286,1,08
6881,1,3,2,070,01079,2286,1,08
6882,1,3,2,070,01079,2286,1,08
6883,1,3,2,070,01079,2286,1,08
6884,1,3,2,070,01079,2286,1,08
6885,1,3,2,070,01079,2286,1,08
6886,1,3,2,070,01079,2286,1,08
6887,1,3,2,070,01079,2286,1,08
6888,1,3,2,070,01079,2286,1,08
6889,1,3,2,070,01079,2286,1,08
6890,1,3,2,070,01079,2286,1,08
6891,1,3,2,070,01079,2286,1,08
6892,1,3,2,070,01079,2286,1,08
6893,1,3,2,070,01079,2286,1,08
6894,1,3,2,070,01079,2286,1,08
6895,1,3,2,070,01080,1715,1,08
6896,1,3,2,070,01080,1715,1,08
6897,1,3,2,070,01080,1715,1,08
6898,1,3,2,070,01080,1715,1,08
6899,1,3,2,070,01080,1715,1,08
6900,1,3,2,070,01080,1715,1,08
6901,1,3,2,070,01080,1715,1,08
6902,1,3,2,070,01080,1715,1,08
6903,1,3,2,070,01080,1715,1,08
6904,1,3,2,070,01080,1715,1,08
6905,1,3,2,070,01080,1715,1,08
6906,1,3,2,070,01080,1715,1,08
6907,1,3,2,070,01080,1715,1,08
6908,1,3,2,070,01080,1715,1,08
6909,1,3,2,070,01080,1715,1,08
6910,1,4,2,072,01081,917,1,08
6911,1,4,2,072,01081,917,1,08
6912,1,4,2,072,01081,917,1,08
6913,1,4,2,072,01081,917,1,08
6914,1,4,2,072,01081,917,1,08
6915,1,4,2,072,01081,917,1,08
